PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26941642","Implications of GABAergic Neurotransmission in Alzheimer's Disease","Li Y, Sun H, Chen Z, Xu H, Bu G, Zheng H.","Front Aging Neurosci. 2016 Feb 23;8:31. doi: 10.3389/fnagi.2016.00031. eCollection 2016.","Li Y","Front Aging Neurosci","2016","2016/03/05","PMC4763334","","10.3389/fnagi.2016.00031"
"26885753","Potential role of PCTAIRE-2, PCTAIRE-3 and P-Histone H4 in amyloid precursor protein-dependent Alzheimer pathology","Chaput D, Kirouac L, Stevens SM Jr, Padmanabhan J.","Oncotarget. 2016 Feb 23;7(8):8481-97. doi: 10.18632/oncotarget.7380.","Chaput D","Oncotarget","2016","2016/02/18","PMC4890981","","10.18632/oncotarget.7380"
"26703472","Serum Amyloid A3 Secreted by Preosteoclasts Inhibits Parathyroid Hormone-stimulated cAMP Signaling in Murine Osteoblasts","Choudhary S, Goetjen A, Estus T, Jacome-Galarza CE, Aguila HL, Lorenzo J, Pilbeam C.","J Biol Chem. 2016 Feb 19;291(8):3882-94. doi: 10.1074/jbc.M115.686576. Epub 2015 Dec 23.","Choudhary S","J Biol Chem","2016","2015/12/26","PMC4759168","","10.1074/jbc.M115.686576"
"26888665","Relationship between total phenolic contents and biological properties of propolis from 20 different regions in South Korea","Wang X, Sankarapandian K, Cheng Y, Woo SO, Kwon HW, Perumalsamy H, Ahn YJ.","BMC Complement Altern Med. 2016 Feb 18;16:65. doi: 10.1186/s12906-016-1043-y.","Wang X","BMC Complement Altern Med","2016","2016/02/19","PMC4758169","","10.1186/s12906-016-1043-y"
"26887358","Mechanism of Inhibition of Human Islet Amyloid Polypeptide-Induced Membrane Damage by a Small Organic Fluorogen","Li X, Wan M, Gao L, Fang W.","Sci Rep. 2016 Feb 18;6:21614. doi: 10.1038/srep21614.","Li X","Sci Rep","2016","2016/02/19","PMC4757883","","10.1038/srep21614"
"26781352","Inhibition and disintegration of insulin amyloid fibrils: a facile supramolecular strategy with p-sulfonatocalixarenes","Shinde MN, Barooah N, Bhasikuttan AC, Mohanty J.","Chem Commun (Camb). 2016 Feb 18;52(14):2992-5. doi: 10.1039/c5cc10159j.","Shinde MN","Chem Commun (Camb)","2016","2016/01/20","","","10.1039/c5cc10159j"
"26689453","Perindopril Attenuates Lipopolysaccharide-Induced Amyloidogenesis and Memory Impairment by Suppression of Oxidative Stress and RAGE Activation","Goel R, Bhat SA, Hanif K, Nath C, Shukla R.","ACS Chem Neurosci. 2016 Feb 17;7(2):206-17. doi: 10.1021/acschemneuro.5b00274. Epub 2016 Jan 5.","Goel R","ACS Chem Neurosci","2016","2015/12/23","","","10.1021/acschemneuro.5b00274"
"26913031","Imaging of Leukocyte Trafficking in Alzheimer's Disease","Pietronigro E, Zenaro E, Constantin G.","Front Immunol. 2016 Feb 15;7:33. doi: 10.3389/fimmu.2016.00033. eCollection 2016.","Pietronigro E","Front Immunol","2016","2016/02/26","PMC4753285","","10.3389/fimmu.2016.00033"
"26807864","Inhibition of tau aggregation using a naturally-occurring cyclic peptide scaffold","Wang CK, Northfield SE, Huang YH, Ramos MC, Craik DJ.","Eur J Med Chem. 2016 Feb 15;109:342-9. doi: 10.1016/j.ejmech.2016.01.006. Epub 2016 Jan 8.","Wang CK","Eur J Med Chem","2016","2016/01/26","","","10.1016/j.ejmech.2016.01.006"
"26762836","Hydroxylated chalcones with dual properties: Xanthine oxidase inhibitors and radical scavengers","Hofmann E, Webster J, Do T, Kline R, Snider L, Hauser Q, Higginbottom G, Campbell A, Ma L, Paula S.","Bioorg Med Chem. 2016 Feb 15;24(4):578-87. doi: 10.1016/j.bmc.2015.12.024. Epub 2015 Dec 17.","Hofmann E","Bioorg Med Chem","2016","2016/01/15","PMC4738094","NIHMS749238","10.1016/j.bmc.2015.12.024"
"26586206","Obestatin promotes proliferation and survival of adult hippocampal progenitors and reduces amyloid-β-induced toxicity","Gargantini E, Lazzari L, Settanni F, Taliano M, Trovato L, Gesmundo I, Ghigo E, Granata R.","Mol Cell Endocrinol. 2016 Feb 15;422:18-30. doi: 10.1016/j.mce.2015.11.008. Epub 2015 Nov 14.","Gargantini E","Mol Cell Endocrinol","2016","2015/11/21","","","10.1016/j.mce.2015.11.008"
"26007606","ESI-IMS-MS: A method for rapid analysis of protein aggregation and its inhibition by small molecules","Young LM, Saunders JC, Mahood RA, Revill CH, Foster RJ, Ashcroft AE, Radford SE.","Methods. 2016 Feb 15;95:62-9. doi: 10.1016/j.ymeth.2015.05.017. Epub 2015 May 22.","Young LM","Methods","2016","2015/05/27","PMC4769093","","10.1016/j.ymeth.2015.05.017"
"26933687","An anticancer drug suppresses the primary nucleation reaction that initiates the production of the toxic Aβ42 aggregates linked with Alzheimer's disease","Habchi J, Arosio P, Perni M, Costa AR, Yagi-Utsumi M, Joshi P, Chia S, Cohen SI, Müller MB, Linse S, Nollen EA, Dobson CM, Knowles TP, Vendruscolo M.","Sci Adv. 2016 Feb 12;2(2):e1501244. doi: 10.1126/sciadv.1501244. eCollection 2016 Feb.","Habchi J","Sci Adv","2016","2016/03/03","PMC4758743","","10.1126/sciadv.1501244"
"26869183","Prostaglandin I₂ Attenuates Prostaglandin E₂-Stimulated Expression of Interferon γ in a β-Amyloid Protein- and NF-κB-Dependent Mechanism","Wang P, Guan PP, Yu X, Zhang LC, Su YN, Wang ZY.","Sci Rep. 2016 Feb 12;6:20879. doi: 10.1038/srep20879.","Wang P","Sci Rep","2016","2016/02/13","PMC4751455","","10.1038/srep20879"
"26919937","Anti-Alzheimer's disease potential of coumarins from Angelica decursiva and Artemisia capillaris and structure-activity analysis","Ali MY, Jannat S, Jung HA, Choi RJ, Roy A, Choi JS.","Asian Pac J Trop Med. 2016 Feb;9(2):103-11. doi: 10.1016/j.apjtm.2016.01.014. Epub 2016 Jan 11.","Ali MY","Asian Pac J Trop Med","2016","2016/02/28","","","10.1016/j.apjtm.2016.01.014"
"26815043","Bioactive polyphenol interactions with β amyloid: a comparison of binding modelling, effects on fibril and aggregate formation and neuroprotective capacity","Das S, Stark L, Musgrave IF, Pukala T, Smid SD.","Food Funct. 2016 Feb;7(2):1138-46. doi: 10.1039/c5fo01281c.","Das S","Food Funct","2016","2016/01/28","","","10.1039/c5fo01281c"
"26721364","Therapeutic strategies for Alzheimer's disease in clinical trials","Godyń J, Jończyk J, Panek D, Malawska B.","Pharmacol Rep. 2016 Feb;68(1):127-38. doi: 10.1016/j.pharep.2015.07.006. Epub 2015 Aug 5.","Godyń J","Pharmacol Rep","2016","2016/01/02","","","10.1016/j.pharep.2015.07.006"
"26707976","4'-Chlorodiazepam is neuroprotective against amyloid-beta through the modulation of survivin and bax protein expression in vitro","Arbo BD, Marques CV, Ruiz-Palmero I, Ortiz-Rodriguez A, Ghorbanpoor S, Arevalo MA, Garcia-Segura LM, Ribeiro MF.","Brain Res. 2016 Feb 1;1632:91-7. doi: 10.1016/j.brainres.2015.12.018. Epub 2015 Dec 18.","Arbo BD","Brain Res","2016","2015/12/29","","","10.1016/j.brainres.2015.12.018"
"26656088","An in vivo platform for identifying inhibitors of protein aggregation","Saunders JC, Young LM, Mahood RA, Jackson MP, Revill CH, Foster RJ, Smith DA, Ashcroft AE, Brockwell DJ, Radford SE.","Nat Chem Biol. 2016 Feb;12(2):94-101. doi: 10.1038/nchembio.1988. Epub 2015 Dec 14.","Saunders JC","Nat Chem Biol","2016","2015/12/15","PMC4720988","EMS65860","10.1038/nchembio.1988"
"26631491","Antiatherosclerotic Effects of 1-Methylnicotinamide in Apolipoprotein E/Low-Density Lipoprotein Receptor-Deficient Mice: A Comparison with Nicotinic Acid","Mateuszuk L, Jasztal A, Maslak E, Gasior-Glogowska M, Baranska M, Sitek B, Kostogrys R, Zakrzewska A, Kij A, Walczak M, Chlopicki S.","J Pharmacol Exp Ther. 2016 Feb;356(2):514-24. doi: 10.1124/jpet.115.228643. Epub 2015 Dec 2.","Mateuszuk L","J Pharmacol Exp Ther","2016","2015/12/04","PMC6047228","","10.1124/jpet.115.228643"
"26620258","Involvement of acetylcholinesterase and protein kinase C in the protective effect of caffeine against β-amyloid-induced alterations in red blood cells","Carelli-Alinovi C, Ficarra S, Russo AM, Giunta E, Barreca D, Galtieri A, Misiti F, Tellone E.","Biochimie. 2016 Feb;121:52-9. doi: 10.1016/j.biochi.2015.11.022. Epub 2015 Nov 24.","Carelli-Alinovi C","Biochimie","2016","2015/12/02","","","10.1016/j.biochi.2015.11.022"
"26601760","The C-terminal α-helices of mammalian Hsc70 play a critical role in the stabilization of α-synuclein binding and inhibition of aggregation","Chaari A, Eliezer D, Ladjimi M.","Int J Biol Macromol. 2016 Feb;83:433-41. doi: 10.1016/j.ijbiomac.2015.10.089. Epub 2015 Nov 19.","Chaari A","Int J Biol Macromol","2016","2015/11/26","PMC4876635","NIHMS786809","10.1016/j.ijbiomac.2015.10.089"
"26581638","The carbonic anhydrase inhibitor methazolamide prevents amyloid beta-induced mitochondrial dysfunction and caspase activation protecting neuronal and glial cells in vitro and in the mouse brain","Fossati S, Giannoni P, Solesio ME, Cocklin SL, Cabrera E, Ghiso J, Rostagno A.","Neurobiol Dis. 2016 Feb;86:29-40. doi: 10.1016/j.nbd.2015.11.006. Epub 2015 Nov 12.","Fossati S","Neurobiol Dis","2016","2015/11/20","PMC4713307","NIHMS742035","10.1016/j.nbd.2015.11.006"
"26473330","Effect of EGCG On Fe(III)-induced conformational transition of silk fibroin, a model of protein related to neurodegenerative diseases","Xu L, Tu S, Chen C, Zhao J, Zhang Y, Zhou P.","Biopolymers. 2016 Feb;105(2):100-107. doi: 10.1002/bip.22752.","Xu L","Biopolymers","2016","2015/10/17","","","10.1002/bip.22752"
"26362358","The potential of synthetic indolylquinoline derivatives for Aβ aggregation reduction by chemical chaperone activity","Chang KH, Chiu YJ, Chen SL, Huang CH, Lin CH, Lin TH, Lee CM, Ramesh C, Wu CH, Huang CC, Fung HC, Chen YC, Lin JY, Yao CF, Huang HJ, Lee-Chen GJ, Lee MC, Hsieh-Li HM.","Neuropharmacology. 2016 Feb;101:309-19. doi: 10.1016/j.neuropharm.2015.09.005. Epub 2015 Sep 8.","Chang KH","Neuropharmacology","2016","2015/09/13","","","10.1016/j.neuropharm.2015.09.005"
"26201085","Remodeling of plasma lipoproteins in patients with rheumatoid arthritis: Interleukin-6 receptor-alpha inhibition with tocilizumab","Lee JS, Chapman MJ, Piraino P, Lamerz J, Schindler T, Cutler P, Dernick G.","Proteomics Clin Appl. 2016 Feb;10(2):183-94. doi: 10.1002/prca.201500036. Epub 2015 Sep 28.","Lee JS","Proteomics Clin Appl","2016","2015/07/23","","","10.1002/prca.201500036"
"26121910","Chronic hypoxia facilitates Alzheimer's disease through demethylation of γ-secretase by downregulating DNA methyltransferase 3b","Liu H, Qiu H, Yang J, Ni J, Le W.","Alzheimers Dement. 2016 Feb;12(2):130-143. doi: 10.1016/j.jalz.2015.05.019. Epub 2015 Jun 27.","Liu H","Alzheimers Dement","2016","2015/07/01","","","10.1016/j.jalz.2015.05.019"
"26116815","An in vitro model for synaptic loss in neurodegenerative diseases suggests a neuroprotective role for valproic acid via inhibition of cPLA2 dependent signalling","Williams RS, Bate C.","Neuropharmacology. 2016 Feb;101:566-75. doi: 10.1016/j.neuropharm.2015.06.013. Epub 2015 Jun 24.","Williams RS","Neuropharmacology","2016","2015/06/28","","","10.1016/j.neuropharm.2015.06.013"
"25904765","Reducing Vascular Calcification by Anti-IL-1β Monoclonal Antibody in a Mouse Model of Familial Hypercholesterolemia","Awan Z, Denis M, Roubtsova A, Essalmani R, Marcinkiewicz J, Awan A, Gram H, Seidah NG, Genest J.","Angiology. 2016 Feb;67(2):157-67. doi: 10.1177/0003319715583205. Epub 2015 Apr 22.","Awan Z","Angiology","2016","2015/04/24","","","10.1177/0003319715583205"
"26824354","Curcumin Ameliorates the Reduction Effect of PGE2 on Fibrillar β-Amyloid Peptide (1-42)-Induced Microglial Phagocytosis through the Inhibition of EP2-PKA Signaling in N9 Microglial Cells","He GL, Luo Z, Yang J, Shen TT, Chen Y, Yang XS.","PLoS One. 2016 Jan 29;11(1):e0147721. doi: 10.1371/journal.pone.0147721. eCollection 2016.","He GL","PLoS One","2016","2016/01/30","PMC4732694","","10.1371/journal.pone.0147721"
"26663083","Deficiency of Neuronal p38α MAPK Attenuates Amyloid Pathology in Alzheimer Disease Mouse and Cell Models through Facilitating Lysosomal Degradation of BACE1","Schnöder L, Hao W, Qin Y, Liu S, Tomic I, Liu X, Fassbender K, Liu Y.","J Biol Chem. 2016 Jan 29;291(5):2067-79. doi: 10.1074/jbc.M115.695916. Epub 2015 Dec 9.","Schnöder L","J Biol Chem","2016","2015/12/15","PMC4732195","","10.1074/jbc.M115.695916"
"26696252","Versatility of the Curcumin Scaffold: Discovery of Potent and Balanced Dual BACE-1 and GSK-3β Inhibitors","Di Martino RM, De Simone A, Andrisano V, Bisignano P, Bisi A, Gobbi S, Rampa A, Fato R, Bergamini C, Perez DI, Martinez A, Bottegoni G, Cavalli A, Belluti F.","J Med Chem. 2016 Jan 28;59(2):531-44. doi: 10.1021/acs.jmedchem.5b00894. Epub 2016 Jan 7.","Di Martino RM","J Med Chem","2016","2015/12/24","","","10.1021/acs.jmedchem.5b00894"
"26719209","Structural insights into mechanisms for inhibiting amyloid β42 aggregation by non-catechol-type flavonoids","Hanaki M, Murakami K, Akagi K, Irie K.","Bioorg Med Chem. 2016 Jan 15;24(2):304-13. doi: 10.1016/j.bmc.2015.12.021. Epub 2015 Dec 12.","Hanaki M","Bioorg Med Chem","2016","2016/01/01","","","10.1016/j.bmc.2015.12.021"
"26697752","α-Synuclein aggregation, seeding and inhibition by scyllo-inositol","Ibrahim T, McLaurin J.","Biochem Biophys Res Commun. 2016 Jan 15;469(3):529-34. doi: 10.1016/j.bbrc.2015.12.043. Epub 2015 Dec 15.","Ibrahim T","Biochem Biophys Res Commun","2016","2015/12/25","","","10.1016/j.bbrc.2015.12.043"
"26679104","Triptolide attenuated injury via inhibiting oxidative stress in Amyloid-Beta25-35-treated differentiated PC12 cells","Xu P, Wang H, Li Z, Yang Z.","Life Sci. 2016 Jan 15;145:19-26. doi: 10.1016/j.lfs.2015.12.018. Epub 2015 Dec 8.","Xu P","Life Sci","2016","2015/12/19","","","10.1016/j.lfs.2015.12.018"
"26592717","Sox2 functionally interacts with βAPP, the βAPP intracellular domain and ADAM10 at a transcriptional level in human cells","Sarlak G, Htoo HH, Hernandez JF, Iizasa H, Checler F, Konietzko U, Song W, Vincent B.","Neuroscience. 2016 Jan 15;312:153-64. doi: 10.1016/j.neuroscience.2015.11.022. Epub 2015 Nov 17.","Sarlak G","Neuroscience","2016","2015/11/24","","","10.1016/j.neuroscience.2015.11.022"
"26578816","BRICHOS binds to a designed amyloid-forming β-protein and reduces proteasomal inhibition and aggresome formation","Dolfe L, Winblad B, Johansson J, Presto J.","Biochem J. 2016 Jan 15;473(2):167-78. doi: 10.1042/BJ20150920. Epub 2015 Nov 17.","Dolfe L","Biochem J","2016","2015/11/19","","","10.1042/BJ20150920"
"26763863","Stabilizing Off-pathway Oligomers by Polyphenol Nanoassemblies for IAPP Aggregation Inhibition","Nedumpully-Govindan P, Kakinen A, Pilkington EH, Davis TP, Chun Ke P, Ding F.","Sci Rep. 2016 Jan 14;6:19463. doi: 10.1038/srep19463.","Nedumpully-Govindan P","Sci Rep","2016","2016/01/15","PMC4725907","","10.1038/srep19463"
"26632651","Novel Tacrine-Benzofuran Hybrids as Potent Multitarget-Directed Ligands for the Treatment of Alzheimer's Disease: Design, Synthesis, Biological Evaluation, and X-ray Crystallography","Zha X, Lamba D, Zhang L, Lou Y, Xu C, Kang D, Chen L, Xu Y, Zhang L, De Simone A, Samez S, Pesaresi A, Stojan J, Lopez MG, Egea J, Andrisano V, Bartolini M.","J Med Chem. 2016 Jan 14;59(1):114-31. doi: 10.1021/acs.jmedchem.5b01119. Epub 2015 Dec 29.","Zha X","J Med Chem","2016","2015/12/04","","","10.1021/acs.jmedchem.5b01119"
"26758846","Astrocyte-Microglia Cross Talk through Complement Activation Modulates Amyloid Pathology in Mouse Models of Alzheimer's Disease","Lian H, Litvinchuk A, Chiang AC, Aithmitti N, Jankowsky JL, Zheng H.","J Neurosci. 2016 Jan 13;36(2):577-89. doi: 10.1523/JNEUROSCI.2117-15.2016.","Lian H","J Neurosci","2016","2016/01/14","PMC4710776","","10.1523/JNEUROSCI.2117-15.2016"
"26625841","Graphene oxide inhibits hIAPP amyloid fibrillation and toxicity in insulin-producing NIT-1 cells","Nedumpully-Govindan P, Gurzov EN, Chen P, Pilkington EH, Stanley WJ, Litwak SA, Davis TP, Ke PC, Ding F.","Phys Chem Chem Phys. 2016 Jan 7;18(1):94-100. doi: 10.1039/c5cp05924k. Epub 2015 Dec 2.","Nedumpully-Govindan P","Phys Chem Chem Phys","2016","2015/12/03","PMC4684718","NIHMS742328","10.1039/c5cp05924k"
"26751493","Tau Protein Hyperphosphorylation and Aggregation in Alzheimer's Disease and Other Tauopathies, and Possible Neuroprotective Strategies","Šimić G, Babić Leko M, Wray S, Harrington C, Delalle I, Jovanov-Milošević N, Bažadona D, Buée L, de Silva R, Di Giovanni G, Wischik C, Hof PR.","Biomolecules. 2016 Jan 6;6(1):6. doi: 10.3390/biom6010006.","Šimić G","Biomolecules","2016","2016/01/12","PMC4808800","","10.3390/biom6010006"
"27725441","Perturbed Calcineurin-NFAT Signaling Is Associated with the Development of Alzheimer's Disease","Asai M, Kinjo A, Kimura S, Mori R, Kawakubo T, Shirotani K, Yagishita S, Maruyama K, Iwata N.","Biol Pharm Bull. 2016;39(10):1646-1652. doi: 10.1248/bpb.b16-00350.","Asai M","Biol Pharm Bull","2016","2016/10/12","","","10.1248/bpb.b16-00350"
"27577574","Dehydroevodiamine•HCl Protects Against Memory Impairment and Cerebral Amyloid-&#946; Production in Tg2576 Mice by Acting as a &#946;-Secretase Inhibitor","Shin KY, Noh SJ, Park CH, Jeong YH, Chang KA, Yoo J, Kim HJ, Ha S, Kim HS, Park HJ, Lee JH, Moon C, Suh YH.","CNS Neurol Disord Drug Targets. 2016;15(8):935-944. doi: 10.2174/1871527315666160815163723.","Shin KY","CNS Neurol Disord Drug Targets","2016","2016/09/01","","","10.2174/1871527315666160815163723"
"27429807","Potential Properties of Plant Sprout Extracts on Amyloid β","Okada M, Okada Y.","Biochem Res Int. 2016;2016:9347468. doi: 10.1155/2016/9347468. Epub 2016 Jun 27.","Okada M","Biochem Res Int","2016","2016/07/19","PMC4939385","","10.1155/2016/9347468"
"27396401","Memory Enhancing Effect of Black Pepper in the AlCl3 Induced Neurotoxicity Mouse Model is Mediated Through Its Active Component Chavicine","Iqbal G, Iqbal A, Mahboob A, Farhat SM, Ahmed T.","Curr Pharm Biotechnol. 2016;17(11):962-73. doi: 10.2174/1389201017666160709202124.","Iqbal G","Curr Pharm Biotechnol","2016","2016/07/12","","","10.2174/1389201017666160709202124"
"27357185","The Role of Inflammatory Biomarkers in the Detection and Therapy of Atherosclerotic Disease","Poredos P, Jezovnik MK.","Curr Vasc Pharmacol. 2016;14(6):534-546. doi: 10.2174/1570161114666160625080104.","Poredos P","Curr Vasc Pharmacol","2016","2016/07/01","","","10.2174/1570161114666160625080104"
"27313637","Steamed and Fermented Ethanolic Extract from Codonopsis lanceolata Attenuates Amyloid-β-Induced Memory Impairment in Mice","Weon JB, Eom MR, Jung YS, Hong EH, Ko HJ, Lee HY, Park DS, Ma CJ.","Evid Based Complement Alternat Med. 2016;2016:1473801. doi: 10.1155/2016/1473801. Epub 2016 May 23.","Weon JB","Evid Based Complement Alternat Med","2016","2016/06/18","PMC4893596","","10.1155/2016/1473801"
"27306698","Drug Development of Small-Molecule Inhibitors of AD-Relevant Kinases as Novel Perspective Multitargeted Approach","Tell V, Hilbrich I, Holzer M, Totzke F, Schachtele C, Slynko I, Sippl W, Hilgeroth A.","Curr Alzheimer Res. 2016;13(12):1330-1336. doi: 10.2174/1567205013666160615091821.","Tell V","Curr Alzheimer Res","2016","2016/06/17","","","10.2174/1567205013666160615091821"
"27226239","Design, synthesis and biological activity of 1H-indene-2-carboxamides as multi-targeted anti-Alzheimer agents","Koca M, Yerdelen KO, Anil B, Kasap Z, Sevindik H, Ozyurek I, Gunesacar G, Turkaydin K.","J Enzyme Inhib Med Chem. 2016;31(sup2):13-23. doi: 10.1080/14756366.2016.1186019. Epub 2016 May 26.","Koca M","J Enzyme Inhib Med Chem","2016","2016/05/27","","","10.1080/14756366.2016.1186019"
"27064095","Exploring Structural and Physicochemical Profiles of Potential GSK-3β Inhibitors Using Structure- and Ligand-Based Modeling Studies","Hossain T, Saha A, Mukherjee A.","Comb Chem High Throughput Screen. 2016;19(4):298-306. doi: 10.2174/1386207319666160411125646.","Hossain T","Comb Chem High Throughput Screen","2016","2016/04/12","","","10.2174/1386207319666160411125646"
"27019755","Emerging Link between Alzheimer's Disease and Homeostatic Synaptic Plasticity","Jang SS, Chung HJ.","Neural Plast. 2016;2016:7969272. doi: 10.1155/2016/7969272. Epub 2016 Feb 25.","Jang SS","Neural Plast","2016","2016/03/29","PMC4785275","","10.1155/2016/7969272"
"26972288","Membrane Damage Induced by Amyloid Beta and a Potential Link with Neuroinflammation","Fernandez-Perez EJ, Peters C, Aguayo LG.","Curr Pharm Des. 2016;22(10):1295-304. doi: 10.2174/138161282210160304111702.","Fernandez-Perez EJ","Curr Pharm Des","2016","2016/03/15","","","10.2174/138161282210160304111702"
"26967215","Unraveling Alzheimer's: Making Sense of the Relationship between Diabetes and Alzheimer's Disease1","Schilling MA.","J Alzheimers Dis. 2016;51(4):961-77. doi: 10.3233/JAD-150980.","Schilling MA","J Alzheimers Dis","2016","2016/03/12","PMC4927856","","10.3233/JAD-150980"
"26923021","Inhibition of Cholesterol Biosynthesis Reduces γ-Secretase Activity and Amyloid-β Generation","Kim Y, Kim C, Jang HY, Mook-Jung I.","J Alzheimers Dis. 2016;51(4):1057-68. doi: 10.3233/JAD-150982.","Kim Y","J Alzheimers Dis","2016","2016/03/01","","","10.3233/JAD-150982"
"26906357","Triptolide Rescues Spatial Memory Deficits and Amyloid-β Aggregation Accompanied by Inhibition of Inflammatory Responses and MAPKs Activity in APP/PS1 Transgenic Mice","Cui YQ, Wang Q, Zhang DM, Wang JY, Xiao B, Zheng Y, Wang XM.","Curr Alzheimer Res. 2016;13(3):288-96. doi: 10.2174/156720501303160217122803.","Cui YQ","Curr Alzheimer Res","2016","2016/02/25","","","10.2174/156720501303160217122803"
"26899408","Identification of Novel BACE1 Inhibitors by Combination of Pharmacophore Modeling, Structure-Based Design and In Vitro Assay","Ju Y, Li Z, Deng Y, Tong A, Zhou L, Luo Y.","Curr Comput Aided Drug Des. 2016;12(1):73-82. doi: 10.2174/1573409912666160222113103.","Ju Y","Curr Comput Aided Drug Des","2016","2016/02/23","","","10.2174/1573409912666160222113103"
"26890755","Inhibition of Histone Deacetylase 3 Restores Amyloid-β Oligomer-Induced Plasticity Deficit in Hippocampal CA1 Pyramidal Neurons","Krishna K, Behnisch T, Sajikumar S.","J Alzheimers Dis. 2016;51(3):783-91. doi: 10.3233/JAD-150838.","Krishna K","J Alzheimers Dis","2016","2016/02/19","","","10.3233/JAD-150838"
"26890753","AZD3293: A Novel, Orally Active BACE1 Inhibitor with High Potency and Permeability and Markedly Slow Off-Rate Kinetics","Eketjäll S, Janson J, Kaspersson K, Bogstedt A, Jeppsson F, Fälting J, Haeberlein SB, Kugler AR, Alexander RC, Cebers G.","J Alzheimers Dis. 2016;50(4):1109-23. doi: 10.3233/JAD-150834.","Eketjäll S","J Alzheimers Dis","2016","2016/02/19","PMC4927864","","10.3233/JAD-150834"
"26890742","A Mercaptoacetamide-Based Class II Histone Deacetylase Inhibitor Increases Dendritic Spine Density via RasGRF1/ERK Pathway","Song JM, Sung YM, Nam JH, Yoon H, Chung A, Moffat E, Jung M, Pak DT, Kim J, Hoe HS.","J Alzheimers Dis. 2016;51(2):591-604. doi: 10.3233/JAD-150717.","Song JM","J Alzheimers Dis","2016","2016/02/19","","","10.3233/JAD-150717"
"26881137","Current Research Therapeutic Strategies for Alzheimer's Disease Treatment","Folch J, Petrov D, Ettcheto M, Abad S, Sánchez-López E, García ML, Olloquequi J, Beas-Zarate C, Auladell C, Camins A.","Neural Plast. 2016;2016:8501693. doi: 10.1155/2016/8501693. Epub 2016 Jan 3.","Folch J","Neural Plast","2016","2016/02/17","PMC4735913","","10.1155/2016/8501693"
"26836158","Protective Effect of Amyloid-β Peptides Against Herpes Simplex Virus-1 Infection in a Neuronal Cell Culture Model","Bourgade K, Le Page A, Bocti C, Witkowski JM, Dupuis G, Frost EH, Fülöp T Jr.","J Alzheimers Dis. 2016;50(4):1227-41. doi: 10.3233/JAD-150652.","Bourgade K","J Alzheimers Dis","2016","2016/02/03","","","10.3233/JAD-150652"
"26811881","Simultaneous activation of Nrf2 and elevation of antioxidant compounds for reducing oxidative stress and chronic inflammation in human Alzheimer's disease","Prasad KN.","Mech Ageing Dev. 2016 Jan;153:41-7. doi: 10.1016/j.mad.2016.01.002. Epub 2016 Jan 23.","Prasad KN","Mech Ageing Dev","2016","2016/01/27","","","10.1016/j.mad.2016.01.002"
"26786145","AChE Inhibition-based Multi-target-directed Ligands, a Novel Pharmacological Approach for the Symptomatic and Disease-modifying Therapy of Alzheimer's Disease","Wang Y, Wang H, Chen HZ.","Curr Neuropharmacol. 2016;14(4):364-75. doi: 10.2174/1570159x14666160119094820.","Wang Y","Curr Neuropharmacol","2016","2016/01/21","PMC4876592","","10.2174/1570159x14666160119094820"
"26767428","The Structure-Activity Relationship of Glycosaminoglycans and Their Analogues with β-Amyloid Peptide","Zhou X, Jin L.","Protein Pept Lett. 2016;23(4):358-64. doi: 10.2174/0929866523666160115131517.","Zhou X","Protein Pept Lett","2016","2016/01/16","","","10.2174/0929866523666160115131517"
"26757193","Reversal of LTP-Like Cortical Plasticity in Alzheimer's Disease Patients with Tau-Related Faster Clinical Progression","Koch G, Di Lorenzo F, Del Olmo MF, Bonní S, Ponzo V, Caltagirone C, Bozzali M, Martorana A.","J Alzheimers Dis. 2016;50(2):605-16. doi: 10.3233/JAD-150813.","Koch G","J Alzheimers Dis","2016","2016/01/13","","","10.3233/JAD-150813"
"26726739","Medicinal Chemistry Focusing on Aggregation of Amyloid-β","Sohma Y.","Chem Pharm Bull (Tokyo). 2016;64(1):1-7. doi: 10.1248/cpb.c15-00742.","Sohma Y","Chem Pharm Bull (Tokyo)","2016","2016/01/05","","","10.1248/cpb.c15-00742"
"26687930","Organophosphate pesticide exposure and neurodegeneration","Sánchez-Santed F, Colomina MT, Herrero Hernández E.","Cortex. 2016 Jan;74:417-26. doi: 10.1016/j.cortex.2015.10.003. Epub 2015 Oct 20.","Sánchez-Santed F","Cortex","2016","2015/12/22","","","10.1016/j.cortex.2015.10.003"
"26682679","Molecular Signaling Mechanisms of Natural and Synthetic Retinoids for Inhibition of Pathogenesis in Alzheimer's Disease","Chakrabarti M, McDonald AJ, Will Reed J, Moss MA, Das BC, Ray SK.","J Alzheimers Dis. 2016;50(2):335-52. doi: 10.3233/JAD-150450.","Chakrabarti M","J Alzheimers Dis","2016","2015/12/20","PMC4823019","NIHMS772870","10.3233/JAD-150450"
"26658464","C4b-binding protein: The good, the bad and the deadly. Novel functions of an old friend","Ermert D, Blom AM.","Immunol Lett. 2016 Jan;169:82-92. doi: 10.1016/j.imlet.2015.11.014. Epub 2015 Dec 2.","Ermert D","Immunol Lett","2016","2015/12/15","","","10.1016/j.imlet.2015.11.014"
