PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28894147","Intrinsic property of phenylalanine to trigger protein aggregation and hemolysis has a direct relevance to phenylketonuria","Anand BG, Dubey K, Shekhawat DS, Kar K.","Sci Rep. 2017 Sep 11;7(1):11146. doi: 10.1038/s41598-017-10911-z.","Anand BG","Sci Rep","2017","2017/09/13","PMC5593866","","10.1038/s41598-017-10911-z"
"28894090","Seed-induced acceleration of amyloid-β mediated neurotoxicity in vivo","Sowade RF, Jahn TR.","Nat Commun. 2017 Sep 11;8(1):512. doi: 10.1038/s41467-017-00579-4.","Sowade RF","Nat Commun","2017","2017/09/13","PMC5594032","","10.1038/s41467-017-00579-4"
"28701326","Aβ seeding potency peaks in the early stages of cerebral β-amyloidosis","Ye L, Rasmussen J, Kaeser SA, Marzesco AM, Obermüller U, Mahler J, Schelle J, Odenthal J, Krüger C, Fritschi SK, Walker LC, Staufenbiel M, Baumann F, Jucker M.","EMBO Rep. 2017 Sep;18(9):1536-1544. doi: 10.15252/embr.201744067. Epub 2017 Jul 12.","Ye L","EMBO Rep","2017","2017/07/14","PMC5579388","","10.15252/embr.201744067"
"28044060","Molecular interaction between type 2 diabetes and Alzheimer's disease through cross-seeding of protein misfolding","Moreno-Gonzalez I, Edwards Iii G, Salvadores N, Shahnawaz M, Diaz-Espinoza R, Soto C.","Mol Psychiatry. 2017 Sep;22(9):1327-1334. doi: 10.1038/mp.2016.230. Epub 2017 Jan 3.","Moreno-Gonzalez I","Mol Psychiatry","2017","2017/01/04","PMC5495631","NIHMS823458","10.1038/mp.2016.230"
"28827536","Cellular internalization of alpha-synuclein aggregates by cell surface heparan sulfate depends on aggregate conformation and cell type","Ihse E, Yamakado H, van Wijk XM, Lawrence R, Esko JD, Masliah E.","Sci Rep. 2017 Aug 21;7(1):9008. doi: 10.1038/s41598-017-08720-5.","Ihse E","Sci Rep","2017","2017/08/23","PMC5566500","","10.1038/s41598-017-08720-5"
"28425704","An ortho-Iminoquinone Compound Reacts with Lysine Inhibiting Aggregation while Remodeling Mature Amyloid Fibrils","Fernandes L, Moraes N, Sagrillo FS, Magalhães AV, de Moraes MC, Romão L, Kelly JW, Foguel D, Grimster NP, Palhano FL.","ACS Chem Neurosci. 2017 Aug 16;8(8):1704-1712. doi: 10.1021/acschemneuro.7b00017. Epub 2017 May 4.","Fernandes L","ACS Chem Neurosci","2017","2017/04/21","","","10.1021/acschemneuro.7b00017"
"28798389","The Mitochondrial-Derived Peptides, HumaninS14G and Small Humanin-like Peptide 2, Exhibit Chaperone-like Activity","Okada AK, Teranishi K, Lobo F, Isas JM, Xiao J, Yen K, Cohen P, Langen R.","Sci Rep. 2017 Aug 10;7(1):7802. doi: 10.1038/s41598-017-08372-5.","Okada AK","Sci Rep","2017","2017/08/12","PMC5552803","","10.1038/s41598-017-08372-5"
"28793213","Critical Influence of Cosolutes and Surfaces on the Assembly of Serpin-Derived Amyloid Fibrils","Risør MW, Juhl DW, Bjerring M, Mathiesen J, Enghild JJ, Nielsen NC, Otzen DE.","Biophys J. 2017 Aug 8;113(3):580-596. doi: 10.1016/j.bpj.2017.06.030.","Risør MW","Biophys J","2017","2017/08/10","PMC5549687","","10.1016/j.bpj.2017.06.030"
"28539446","Infectious Prions in the Pregnancy Microenvironment of Chronic Wasting Disease-Infected Reeves' Muntjac Deer","Nalls AV, McNulty E, Hoover CE, Pulscher LA, Hoover EA, Mathiason CK.","J Virol. 2017 Jul 12;91(15):e00501-17. doi: 10.1128/JVI.00501-17. Print 2017 Aug 1.","Nalls AV","J Virol","2017","2017/05/26","PMC5651716","","10.1128/JVI.00501-17"
"28401333","Interactions of pathological proteins in neurodegenerative diseases","Spires-Jones TL, Attems J, Thal DR.","Acta Neuropathol. 2017 Aug;134(2):187-205. doi: 10.1007/s00401-017-1709-7. Epub 2017 Apr 11.","Spires-Jones TL","Acta Neuropathol","2017","2017/04/13","PMC5508034","","10.1007/s00401-017-1709-7"
"28349199","Amyloid-β accumulation in the CNS in human growth hormone recipients in the UK","Ritchie DL, Adlard P, Peden AH, Lowrie S, Le Grice M, Burns K, Jackson RJ, Yull H, Keogh MJ, Wei W, Chinnery PF, Head MW, Ironside JW.","Acta Neuropathol. 2017 Aug;134(2):221-240. doi: 10.1007/s00401-017-1703-0. Epub 2017 Mar 27.","Ritchie DL","Acta Neuropathol","2017","2017/03/29","PMC5508038","","10.1007/s00401-017-1703-0"
"28772101","Propagation of Tau Aggregates and Neurodegeneration","Goedert M, Eisenberg DS, Crowther RA.","Annu Rev Neurosci. 2017 Jul 25;40:189-210. doi: 10.1146/annurev-neuro-072116-031153.","Goedert M","Annu Rev Neurosci","2017","2017/08/04","","","10.1146/annurev-neuro-072116-031153"
"28665753","The effects of glutamine/asparagine content on aggregation and heterologous prion induction by yeast prion-like domains","Shattuck JE, Waechter AC, Ross ED.","Prion. 2017 Jul 4;11(4):249-264. doi: 10.1080/19336896.2017.1344806. Epub 2017 Jun 30.","Shattuck JE","Prion","2017","2017/07/01","PMC5553303","","10.1080/19336896.2017.1344806"
"28657440","Aβ seeds and prions: How close the fit?","Rasmussen J, Jucker M, Walker LC.","Prion. 2017 Jul 4;11(4):215-225. doi: 10.1080/19336896.2017.1334029. Epub 2017 Jun 28.","Rasmussen J","Prion","2017","2017/06/29","PMC5553305","","10.1080/19336896.2017.1334029"
"28703697","Detection of chronic wasting disease prion seeding activity in deer and elk feces by real-time quaking-induced conversion","Henderson DM, Tennant JM, Haley NJ, Denkers ND, Mathiason CK, Hoover EA.","J Gen Virol. 2017 Jul;98(7):1953-1962. doi: 10.1099/jgv.0.000844. Epub 2017 Jul 13.","Henderson DM","J Gen Virol","2017","2017/07/14","PMC5817259","","10.1099/jgv.0.000844"
"28500862","Enhanced Tau Aggregation in the Presence of Amyloid β","Bennett RE, DeVos SL, Dujardin S, Corjuc B, Gor R, Gonzalez J, Roe AD, Frosch MP, Pitstick R, Carlson GA, Hyman BT.","Am J Pathol. 2017 Jul;187(7):1601-1612. doi: 10.1016/j.ajpath.2017.03.011. Epub 2017 May 10.","Bennett RE","Am J Pathol","2017","2017/05/14","PMC5500829","","10.1016/j.ajpath.2017.03.011"
"28125289","Structural Studies of Amyloid Proteins at the Molecular Level","Eisenberg DS, Sawaya MR.","Annu Rev Biochem. 2017 Jun 20;86:69-95. doi: 10.1146/annurev-biochem-061516-045104. Epub 2017 Jan 3.","Eisenberg DS","Annu Rev Biochem","2017","2017/01/27","","","10.1146/annurev-biochem-061516-045104"
"28670273","Types and Strains: Their Essential Role in Understanding Protein Aggregation in Neurodegenerative Diseases","Wemheuer WM, Wrede A, Schulz-Schaeffer WJ.","Front Aging Neurosci. 2017 Jun 16;9:187. doi: 10.3389/fnagi.2017.00187. eCollection 2017.","Wemheuer WM","Front Aging Neurosci","2017","2017/07/04","PMC5472693","","10.3389/fnagi.2017.00187"
"28599681","Brain-derived exosomes from dementia with Lewy bodies propagate α-synuclein pathology","Ngolab J, Trinh I, Rockenstein E, Mante M, Florio J, Trejo M, Masliah D, Adame A, Masliah E, Rissman RA.","Acta Neuropathol Commun. 2017 Jun 9;5(1):46. doi: 10.1186/s40478-017-0445-5.","Ngolab J","Acta Neuropathol Commun","2017","2017/06/11","PMC5466770","","10.1186/s40478-017-0445-5"
"28517926","Laser-Induced Population Inversion in Rhodamine 6G for Lysozyme Oligomer Detection","Hanczyc P, Sznitko L.","Biochemistry. 2017 Jun 6;56(22):2762-2765. doi: 10.1021/acs.biochem.7b00243. Epub 2017 May 23.","Hanczyc P","Biochemistry","2017","2017/05/19","","","10.1021/acs.biochem.7b00243"
"28420731","Distinct modulatory role of RNA in the aggregation of the tumor suppressor protein p53 core domain","Kovachev PS, Banerjee D, Rangel LP, Eriksson J, Pedrote MM, Martins-Dinis MMDC, Edwards K, Cordeiro Y, Silva JL, Sanyal S.","J Biol Chem. 2017 Jun 2;292(22):9345-9357. doi: 10.1074/jbc.M116.762096. Epub 2017 Apr 18.","Kovachev PS","J Biol Chem","2017","2017/04/20","PMC5454114","","10.1074/jbc.M116.762096"
"28483344","The Exceptional Vulnerability of Humans to Alzheimer's Disease","Walker LC, Jucker M.","Trends Mol Med. 2017 Jun;23(6):534-545. doi: 10.1016/j.molmed.2017.04.001. Epub 2017 May 5.","Walker LC","Trends Mol Med","2017","2017/05/10","PMC5521004","NIHMS867549","10.1016/j.molmed.2017.04.001"
"26918424","Effect of systemic transplantation of bone marrow-derived mesenchymal stem cells on neuropathology markers in APP/PS1 Alzheimer mice","Naaldijk Y, Jäger C, Fabian C, Leovsky C, Blüher A, Rudolph L, Hinze A, Stolzing A.","Neuropathol Appl Neurobiol. 2017 Jun;43(4):299-314. doi: 10.1111/nan.12319. Epub 2016 Apr 19.","Naaldijk Y","Neuropathol Appl Neurobiol","2017","2016/02/27","","","10.1111/nan.12319"
"28537272","Fibril polymorphism affects immobilized non-amyloid flanking domains of huntingtin exon1 rather than its polyglutamine core","Lin HK, Boatz JC, Krabbendam IE, Kodali R, Hou Z, Wetzel R, Dolga AM, Poirier MA, van der Wel PCA.","Nat Commun. 2017 May 24;8:15462. doi: 10.1038/ncomms15462.","Lin HK","Nat Commun","2017","2017/05/25","PMC5458082","","10.1038/ncomms15462"
"28567012","Age-Dependent Protein Aggregation Initiates Amyloid-β Aggregation","Groh N, Bühler A, Huang C, Li KW, van Nierop P, Smit AB, Fändrich M, Baumann F, David DC.","Front Aging Neurosci. 2017 May 17;9:138. doi: 10.3389/fnagi.2017.00138. eCollection 2017.","Groh N","Front Aging Neurosci","2017","2017/06/02","PMC5434662","","10.3389/fnagi.2017.00138"
"28075555","Familial Mutations May Switch Conformational Preferences in α-Synuclein Fibrils","Xu L, Ma B, Nussinov R, Thompson D.","ACS Chem Neurosci. 2017 Apr 19;8(4):837-849. doi: 10.1021/acschemneuro.6b00406. Epub 2017 Jan 27.","Xu L","ACS Chem Neurosci","2017","2017/01/12","PMC7900905","NIHMS1665820","10.1021/acschemneuro.6b00406"
"28202524","Scavenger Receptor A1 Prevents Metastasis of Non-Small Cell Lung Cancer via Suppression of Macrophage Serum Amyloid A1","Zhang Y, Wei Y, Jiang B, Chen L, Bai H, Zhu X, Li X, Zhang H, Yang Q, Ma J, Xu Y, Ben J, Christiani DC, Chen Q.","Cancer Res. 2017 Apr 1;77(7):1586-1598. doi: 10.1158/0008-5472.CAN-16-1569. Epub 2017 Feb 15.","Zhang Y","Cancer Res","2017","2017/02/17","","","10.1158/0008-5472.CAN-16-1569"
"28049055","Synergistic effects of negatively charged hydrophobic nanoparticles and (-)-epigallocatechin-3-gallate on inhibiting amyloid β-protein aggregation","Liu H, Yu L, Dong X, Sun Y.","J Colloid Interface Sci. 2017 Apr 1;491:305-312. doi: 10.1016/j.jcis.2016.12.038. Epub 2016 Dec 19.","Liu H","J Colloid Interface Sci","2017","2017/01/04","","","10.1016/j.jcis.2016.12.038"
"28004358","(13)C and (15)N chemical shift assignments of mammalian Y145Stop prion protein amyloid fibrils","Theint T, Nadaud PS, Surewicz K, Surewicz WK, Jaroniec CP.","Biomol NMR Assign. 2017 Apr;11(1):75-80. doi: 10.1007/s12104-016-9723-6. Epub 2016 Dec 21.","Theint T","Biomol NMR Assign","2017","2016/12/23","PMC5344711","NIHMS838299","10.1007/s12104-016-9723-6"
"30023616","Seed-Induced Heterogeneous Cross-Seeding Self-Assembly of Human and Rat Islet Polypeptides","Hu R, Ren B, Zhang M, Chen H, Liu Y, Liu L, Gong X, Jiang B, Ma J, Zheng J.","ACS Omega. 2017 Mar 31;2(3):784-792. doi: 10.1021/acsomega.6b00559. Epub 2017 Mar 6.","Hu R","ACS Omega","2017","2018/07/20","PMC6044775","","10.1021/acsomega.6b00559"
"28260388","Optimized Ultrasonic Irradiation Finds Out Ultrastable Aβ(1-40) Oligomers","Nakajima K, So M, Takahashi K, Tagawa YI, Hirao M, Goto Y, Ogi H.","J Phys Chem B. 2017 Mar 30;121(12):2603-2613. doi: 10.1021/acs.jpcb.7b01409. Epub 2017 Mar 16.","Nakajima K","J Phys Chem B","2017","2017/03/07","","","10.1021/acs.jpcb.7b01409"
"27936589","Molecular Understanding of Aβ-hIAPP Cross-Seeding Assemblies on Lipid Membranes","Zhang M, Hu R, Ren B, Chen H, Jiang B, Ma J, Zheng J.","ACS Chem Neurosci. 2017 Mar 15;8(3):524-537. doi: 10.1021/acschemneuro.6b00247. Epub 2016 Dec 12.","Zhang M","ACS Chem Neurosci","2017","2016/12/13","","","10.1021/acschemneuro.6b00247"
"28007442","Analysis of sheep α-synuclein provides a molecular strategy for the reduction of fibrillation","Bickle L, Hopwood JJ, Karageorgos L.","Biochim Biophys Acta Proteins Proteom. 2017 Mar;1865(3):261-273. doi: 10.1016/j.bbapap.2016.12.008. Epub 2016 Dec 19.","Bickle L","Biochim Biophys Acta Proteins Proteom","2017","2016/12/24","","","10.1016/j.bbapap.2016.12.008"
"27492070","Amyloid-beta and tau pathology following repetitive mild traumatic brain injury","Edwards G 3rd, Moreno-Gonzalez I, Soto C.","Biochem Biophys Res Commun. 2017 Feb 19;483(4):1137-1142. doi: 10.1016/j.bbrc.2016.07.123. Epub 2016 Aug 1.","Edwards G 3rd","Biochem Biophys Res Commun","2017","2016/08/06","","","10.1016/j.bbrc.2016.07.123"
"28074646","Differences in Protein Concentration Dependence for Nucleation and Elongation in Light Chain Amyloid Formation","Blancas-Mejía LM, Misra P, Ramirez-Alvarado M.","Biochemistry. 2017 Feb 7;56(5):757-766. doi: 10.1021/acs.biochem.6b01043. Epub 2017 Jan 24.","Blancas-Mejía LM","Biochemistry","2017","2017/01/12","PMC5310643","NIHMS843306","10.1021/acs.biochem.6b01043"
"28320299","Effects of Seeding on Lysozyme Amyloid Fibrillation in the Presence of Epigallocatechin and Polyethylene Glycol","Kong LX, Zeng CM.","Biochemistry (Mosc). 2017 Feb;82(2):156-167. doi: 10.1134/S0006297917020079.","Kong LX","Biochemistry (Mosc)","2017","2017/03/22","","","10.1134/S0006297917020079"
"27815306","Cellular Models for the Study of Prions","Holmes BB, Diamond MI.","Cold Spring Harb Perspect Med. 2017 Feb 1;7(2):a024026. doi: 10.1101/cshperspect.a024026.","Holmes BB","Cold Spring Harb Perspect Med","2017","2016/11/06","PMC5287063","","10.1101/cshperspect.a024026"
"28067252","Two-Step Amyloid Aggregation: Sequential Lag Phase Intermediates","Castello F, Paredes JM, Ruedas-Rama MJ, Martin M, Roldan M, Casares S, Orte A.","Sci Rep. 2017 Jan 9;7:40065. doi: 10.1038/srep40065.","Castello F","Sci Rep","2017","2017/01/10","PMC5220338","","10.1038/srep40065"
"28987178","Concepts and classification of neurodegenerative diseases","Kovacs GG.","Handb Clin Neurol. 2017;145:301-307. doi: 10.1016/B978-0-12-802395-2.00021-3.","Kovacs GG","Handb Clin Neurol","2017","2017/10/09","","","10.1016/B978-0-12-802395-2.00021-3"
"28269779","Alzheimer's Disease: Characterization of the Brain Sites of the Initial Tau Cytoskeletal Pathology Will Improve the Success of Novel Immunological Anti-Tau Treatment Approaches","Rüb U, Stratmann K, Heinsen H, Seidel K, Bouzrou M, Korf HW.","J Alzheimers Dis. 2017;57(3):683-696. doi: 10.3233/JAD-161102.","Rüb U","J Alzheimers Dis","2017","2017/03/09","","","10.3233/JAD-161102"
"28155597","Astrocytic Expression of the Immunoreceptor CD300f Protects Hippocampal Neurons from Amyloid-β Oligomer Toxicity In Vitro","Lima TZ, Sardinha LR, Sayos J, Mello LE, Peluffo H.","Curr Alzheimer Res. 2017;14(7):778-783. doi: 10.2174/1567205014666170202121709.","Lima TZ","Curr Alzheimer Res","2017","2017/02/04","","","10.2174/1567205014666170202121709"
"28109329","What Makes a Prion: Infectious Proteins From Animals to Yeast","MacLea KS.","Int Rev Cell Mol Biol. 2017;329:227-276. doi: 10.1016/bs.ircmb.2016.08.012. Epub 2016 Oct 20.","MacLea KS","Int Rev Cell Mol Biol","2017","2017/01/23","","","10.1016/bs.ircmb.2016.08.012"
"27981583","Cross-seeding between Aβ40 and Aβ42 in Alzheimer's disease","Tran J, Chang D, Hsu F, Wang H, Guo Z.","FEBS Lett. 2017 Jan;591(1):177-185. doi: 10.1002/1873-3468.12526. Epub 2016 Dec 29.","Tran J","FEBS Lett","2017","2016/12/17","PMC5235972","NIHMS837893","10.1002/1873-3468.12526"
"27975249","Tau Oligomers as Pathogenic Seeds: Preparation and Propagation In Vitro and In Vivo","Gerson JE, Sengupta U, Kayed R.","Methods Mol Biol. 2017;1523:141-157. doi: 10.1007/978-1-4939-6598-4_9.","Gerson JE","Methods Mol Biol","2017","2016/12/16","","","10.1007/978-1-4939-6598-4_9"
"27915242","Distinct mechanisms of mutant huntingtin toxicity in different yeast strains","Serpionov GV, Alexandrov AI, Ter-Avanesyan MD.","FEMS Yeast Res. 2017 Jan;17(1):fow102. doi: 10.1093/femsyr/fow102. Epub 2016 Dec 2.","Serpionov GV","FEMS Yeast Res","2017","2016/12/05","","","10.1093/femsyr/fow102"
"27736724","Amyloid formation characteristics of GNNQQNY from yeast prion protein Sup35 and its seeding with heterogeneous polypeptides","Haratake M, Takiguchi T, Masuda N, Yoshida S, Fuchigami T, Nakayama M.","Colloids Surf B Biointerfaces. 2017 Jan 1;149:72-79. doi: 10.1016/j.colsurfb.2016.10.011. Epub 2016 Oct 7.","Haratake M","Colloids Surf B Biointerfaces","2017","2016/10/14","","","10.1016/j.colsurfb.2016.10.011"
"27520112","Identification of a Unique Amyloid Sequence in AA Amyloidosis of a Pig Associated With Streptococcus Suis Infection","Kamiie J, Sugahara G, Yoshimoto S, Aihara N, Mineshige T, Uetsuka K, Shirota K.","Vet Pathol. 2017 Jan;54(1):111-118. doi: 10.1177/0300985816653792. Epub 2016 Aug 20.","Kamiie J","Vet Pathol","2017","2016/08/14","","","10.1177/0300985816653792"
"27710900","Wild-type hen egg white lysozyme aggregation in vitro can form self-seeding amyloid conformational variants","Sivalingam V, Prasanna NL, Sharma N, Prasad A, Patel BK.","Biophys Chem. 2016 Dec;219:28-37. doi: 10.1016/j.bpc.2016.09.009. Epub 2016 Sep 28.","Sivalingam V","Biophys Chem","2016","2016/10/07","","","10.1016/j.bpc.2016.09.009"
"27405917","Toxicity of serum albumin on microglia upon seeding effect of amyloid peptide","Ferdousi M, Habibi-Rezaei M, Balalaie S, Ramezanpour S, Sabouni F, Poursasan N, Sabokdast M, Moosavi-Movahedi AA.","J Biochem. 2016 Dec;160(6):325-332. doi: 10.1093/jb/mvw042. Epub 2016 Jul 10.","Ferdousi M","J Biochem","2016","2016/07/14","","","10.1093/jb/mvw042"
"27901101","Structural basis for the dissociation of α-synuclein fibrils triggered by pressure perturbation of the hydrophobic core","de Oliveira GA, Marques MA, Cruzeiro-Silva C, Cordeiro Y, Schuabb C, Moraes AH, Winter R, Oschkinat H, Foguel D, Freitas MS, Silva JL.","Sci Rep. 2016 Nov 30;6:37990. doi: 10.1038/srep37990.","de Oliveira GA","Sci Rep","2016","2016/12/01","PMC5128797","","10.1038/srep37990"
"27849581","Amyloid fibrils from the N-terminal prion protein fragment are infectious","Choi JK, Cali I, Surewicz K, Kong Q, Gambetti P, Surewicz WK.","Proc Natl Acad Sci U S A. 2016 Nov 29;113(48):13851-13856. doi: 10.1073/pnas.1610716113. Epub 2016 Nov 14.","Choi JK","Proc Natl Acad Sci U S A","2016","2016/11/17","PMC5137684","","10.1073/pnas.1610716113"
"27909398","An Amyloid-Like Pathological Conformation of TDP-43 Is Stabilized by Hypercooperative Hydrogen Bonds","Mompeán M, Baralle M, Buratti E, Laurents DV.","Front Mol Neurosci. 2016 Nov 17;9:125. doi: 10.3389/fnmol.2016.00125. eCollection 2016.","Mompeán M","Front Mol Neurosci","2016","2016/12/03","PMC5112254","","10.3389/fnmol.2016.00125"
"27635664","An 11-mer Amyloid Beta Peptide Fragment Provokes Chemical Mutations and Parkinsonian Biomarker Aggregation in Dopaminergic Cells: A Novel Road Map for ""Transfected"" Parkinson's","Kabiraj P, Marin JE, Varela-Ramirez A, Narayan M.","ACS Chem Neurosci. 2016 Nov 16;7(11):1519-1530. doi: 10.1021/acschemneuro.6b00159. Epub 2016 Oct 3.","Kabiraj P","ACS Chem Neurosci","2016","2016/09/17","","","10.1021/acschemneuro.6b00159"
"27650389","Potential mechanisms and implications for the formation of tau oligomeric strains","Gerson JE, Mudher A, Kayed R.","Crit Rev Biochem Mol Biol. 2016 Nov/Dec;51(6):482-496. doi: 10.1080/10409238.2016.1226251. Epub 2016 Sep 21.","Gerson JE","Crit Rev Biochem Mol Biol","2016","2016/09/22","PMC5285467","NIHMS832274","10.1080/10409238.2016.1226251"
"26513486","Zinc-induced heterodimer formation between metal-binding domains of intact and naturally modified amyloid-beta species: implication to amyloid seeding in Alzheimer's disease?","Mezentsev YV, Medvedev AE, Kechko OI, Makarov AA, Ivanov AS, Mantsyzov AB, Kozin SA.","J Biomol Struct Dyn. 2016 Nov;34(11):2317-26. doi: 10.1080/07391102.2015.1113890. Epub 2016 Mar 21.","Mezentsev YV","J Biomol Struct Dyn","2016","2015/10/30","","","10.1080/07391102.2015.1113890"
"27662503","Molecular Mechanisms of the Bindings between Non-Amyloid β Component Oligomers and Amylin Oligomers","Atsmon-Raz Y, Miller Y.","J Phys Chem B. 2016 Oct 20;120(41):10649-10659. doi: 10.1021/acs.jpcb.6b07731. Epub 2016 Oct 7.","Atsmon-Raz Y","J Phys Chem B","2016","2016/09/24","","","10.1021/acs.jpcb.6b07731"
"27724899","Amyloid-β 1-24 C-terminal truncated fragment promotes amyloid-β 1-42 aggregate formation in the healthy brain","Mazzitelli S, Filipello F, Rasile M, Lauranzano E, Starvaggi-Cucuzza C, Tamborini M, Pozzi D, Barajon I, Giorgino T, Natalello A, Matteoli M.","Acta Neuropathol Commun. 2016 Oct 10;4(1):110. doi: 10.1186/s40478-016-0381-9.","Mazzitelli S","Acta Neuropathol Commun","2016","2016/10/12","PMC5057504","","10.1186/s40478-016-0381-9"
"27717375","pGluAβ increases accumulation of Aβ in vivo and exacerbates its toxicity","Sofola-Adesakin O, Khericha M, Snoeren I, Tsuda L, Partridge L.","Acta Neuropathol Commun. 2016 Oct 7;4(1):109. doi: 10.1186/s40478-016-0380-x.","Sofola-Adesakin O","Acta Neuropathol Commun","2016","2016/10/09","PMC5055666","","10.1186/s40478-016-0380-x"
"27708338","Exposure to the Functional Bacterial Amyloid Protein Curli Enhances Alpha-Synuclein Aggregation in Aged Fischer 344 Rats and Caenorhabditis elegans","Chen SG, Stribinskis V, Rane MJ, Demuth DR, Gozal E, Roberts AM, Jagadapillai R, Liu R, Choe K, Shivakumar B, Son F, Jin S, Kerber R, Adame A, Masliah E, Friedland RP.","Sci Rep. 2016 Oct 6;6:34477. doi: 10.1038/srep34477.","Chen SG","Sci Rep","2016","2016/10/07","PMC5052651","","10.1038/srep34477"
"27592450","A critical concentration of N-terminal pyroglutamylated amyloid beta drives the misfolding of Ab1-42 into more toxic aggregates","Galante D, Ruggeri FS, Dietler G, Pellistri F, Gatta E, Corsaro A, Florio T, Perico A, D'Arrigo C.","Int J Biochem Cell Biol. 2016 Oct;79:261-270. doi: 10.1016/j.biocel.2016.08.037. Epub 2016 Aug 31.","Galante D","Int J Biochem Cell Biol","2016","2016/09/05","","","10.1016/j.biocel.2016.08.037"
"27376534","PrP aggregation can be seeded by pre-formed recombinant PrP amyloid fibrils without the replication of infectious prions","Barron RM, King D, Jeffrey M, McGovern G, Agarwal S, Gill AC, Piccardo P.","Acta Neuropathol. 2016 Oct;132(4):611-24. doi: 10.1007/s00401-016-1594-5. Epub 2016 Jul 4.","Barron RM","Acta Neuropathol","2016","2016/07/05","PMC5023723","","10.1007/s00401-016-1594-5"
"27685252","Inactivation of Prions and Amyloid Seeds with Hypochlorous Acid","Hughson AG, Race B, Kraus A, Sangaré LR, Robins L, Groveman BR, Saijo E, Phillips K, Contreras L, Dhaliwal V, Manca M, Zanusso G, Terry D, Williams JF, Caughey B.","PLoS Pathog. 2016 Sep 29;12(9):e1005914. doi: 10.1371/journal.ppat.1005914. eCollection 2016 Sep.","Hughson AG","PLoS Pathog","2016","2016/09/30","PMC5042475","","10.1371/journal.ppat.1005914"
"27462073","Cell Damage in Light Chain Amyloidosis: FIBRIL INTERNALIZATION, TOXICITY AND CELL-MEDIATED SEEDING","Marin-Argany M, Lin Y, Misra P, Williams A, Wall JS, Howell KG, Elsbernd LR, McClure M, Ramirez-Alvarado M.","J Biol Chem. 2016 Sep 16;291(38):19813-25. doi: 10.1074/jbc.M116.736736. Epub 2016 Jul 26.","Marin-Argany M","J Biol Chem","2016","2016/07/28","PMC5025671","","10.1074/jbc.M116.736736"
"27602722","Molecular Dynamics Simulations of Amyloid β-Peptide (1-42): Tetramer Formation and Membrane Interactions","Brown AM, Bevan DR.","Biophys J. 2016 Sep 6;111(5):937-49. doi: 10.1016/j.bpj.2016.08.001.","Brown AM","Biophys J","2016","2016/09/08","PMC5018154","","10.1016/j.bpj.2016.08.001"
"27382062","The Effect of Fragmented Pathogenic α-Synuclein Seeds on Prion-like Propagation","Tarutani A, Suzuki G, Shimozawa A, Nonaka T, Akiyama H, Hisanaga S, Hasegawa M.","J Biol Chem. 2016 Sep 2;291(36):18675-88. doi: 10.1074/jbc.M116.734707. Epub 2016 Jul 5.","Tarutani A","J Biol Chem","2016","2016/07/07","PMC5009244","","10.1074/jbc.M116.734707"
"27570072","Polyphosphate: A Conserved Modifier of Amyloidogenic Processes","Cremers CM, Knoefler D, Gates S, Martin N, Dahl JU, Lempart J, Xie L, Chapman MR, Galvan V, Southworth DR, Jakob U.","Mol Cell. 2016 Sep 1;63(5):768-80. doi: 10.1016/j.molcel.2016.07.016. Epub 2016 Aug 25.","Cremers CM","Mol Cell","2016","2016/08/30","PMC5234082","NIHMS813422","10.1016/j.molcel.2016.07.016"
"26661736","Giant poly(A)-rich RNP aggregates form at terminal regions of avian lampbrush chromosomes","Kulikova T, Chervyakova D, Zlotina A, Krasikova A, Gaginskaya E.","Chromosoma. 2016 Sep;125(4):709-24. doi: 10.1007/s00412-015-0563-4. Epub 2015 Dec 12.","Kulikova T","Chromosoma","2016","2015/12/15","","","10.1007/s00412-015-0563-4"
"27558445","The emergence of superstructural order in insulin amyloid fibrils upon multiple rounds of self-seeding","Surmacz-Chwedoruk W, Babenko V, Dec R, Szymczak P, Dzwolak W.","Sci Rep. 2016 Aug 25;6:32022. doi: 10.1038/srep32022.","Surmacz-Chwedoruk W","Sci Rep","2016","2016/08/26","PMC4997315","","10.1038/srep32022"
"27318146","Comparative pathobiology of β-amyloid and the unique susceptibility of humans to Alzheimer's disease","Rosen RF, Tomidokoro Y, Farberg AS, Dooyema J, Ciliax B, Preuss TM, Neubert TA, Ghiso JA, LeVine H 3rd, Walker LC.","Neurobiol Aging. 2016 Aug;44:185-196. doi: 10.1016/j.neurobiolaging.2016.04.019. Epub 2016 May 2.","Rosen RF","Neurobiol Aging","2016","2016/06/19","PMC4913040","NIHMS783312","10.1016/j.neurobiolaging.2016.04.019"
"27345358","Thioflavin T-Silent Denaturation Intermediates Support the Main-Chain-Dominated Architecture of Amyloid Fibrils","Noda S, So M, Adachi M, Kardos J, Akazawa-Ogawa Y, Hagihara Y, Goto Y.","Biochemistry. 2016 Jul 19;55(28):3937-48. doi: 10.1021/acs.biochem.6b00231. Epub 2016 Jul 6.","Noda S","Biochemistry","2016","2016/06/28","","","10.1021/acs.biochem.6b00231"
